txn_id,client_id,adviser_id,product_id,txn_date,gross_amount,fee_amount,currency,is_refund
T0005148,C00236,ADV030,PRD0024,24/06/2024,3483.78,106.15,GBP,N
T0005149,C00088,ADV045,PRD0008,2024-04-01,6301.82,103.51,GBP,N
T0005150,C00374,ADV060,PRD0012,02/06/2025,8321.36,88.87,GBP,N
T0005151,C00215,ADV054,PRD0036,21/11/2024,2850.43,42.57,GBP,N
T0005152,C00459,ADV040,PRD0007,22/12/2025,2028.21,23.18,GBP,N
T0005153,C00049,ADV021,PRD0024,25/08/2025,7676.14,33.42,GBP,N
T0005154,C00133,ADV016,PRD0002,2025-11-27,708.81,8.79,GBP,N
T0005155,C00157,ADV049,PRD0003,31/12/2025,9235.67,77.25,GBP,N
T0005156,C00287,ADV042,PRD0031,2024-05-11,723.14,18.6,GBP,N
T0005157,C00008,ADV042,PRD0039,2024-06-27,1397.77,49.22,GBP,N
T0005158,C00002,ADV051,PRD0028,2025-02-23,8140.07,76.6,GBP,N
T0005159,C00022,ADV060,PRD0011,25/08/2024,3333.71,70.34,GBP,N
T0005160,C00108,ADV021,PRD0002,05/06/2025,1567.26,17.32,GBP,N
T0005161,C00034,ADV044,PRD0011,2024-02-11,10483.46,309.11,GBP,N
T0005162,C00372,ADV029,PRD0017,2024-02-27,4668.9,154.44,GBP,N
T0005163,C00117,ADV046,PRD0039,2024-03-29,-2109.82,-30.51,GBP,Y
T0005164,C00429,ADV030,PRD0040,14/04/2024,5949.29,159.91,GBP,N
T0005165,C00069,ADV055,PRD0015,2025-07-31,4914.98,11.22,GBP,N
T0005166,C00273,ADV023,PRD0016,09/04/2024,-2905.39,-68.52,GBP,Y
T0005167,C00088,ADV045,PRD0026,2024-09-30,6928.21,199.08,GBP,N
T0005168,C00101,ADV021,PRD0022,2024-12-23,5474.88,123.91,GBP,N
T0005169,C00010,ADV025,PRD0006,15/06/2024,1027.88,27.56,GBP,N
T0005170,C00210,ADV024,PRD0008,19/11/2025,4335.68,137.4,GBP,N
T0005171,C00038,ADV031,PRD0039,07/05/2024,4640.97,203.1,GBP,N
T0005172,C00158,ADV010,PRD0013,27/09/2025,5477.08,116.47,GBP,N
T0005173,C00493,ADV047,PRD0022,2025-12-15,1598.21,31.8,GBP,N
T0005174,C00018,ADV028,PRD0025,2025-09-13,8515.85,230.7,GBP,N
T0005175,C00183,ADV051,PRD0020,31/07/2025,929.59,11.78,GBP,N
T0005176,C00064,ADV007,PRD0021,2024-10-07,2302.57,66.48,GBP,N
T0005177,C00482,ADV021,PRD0030,2025-04-23,2692.6,30.26,GBP,N
T0005178,C00380,ADV002,PRD0008,05/03/2024,3742.34,79.87,GBP,N
T0005179,C00157,ADV049,PRD0009,2025-01-22,2995.81,36.2,GBP,N
T0005180,C00461,ADV049,PRD0007,16/04/2024,4216.66,35.27,GBP,N
T0005181,C00301,ADV047,PRD0016,12/08/2024,5657.69,116.1,GBP,N
T0005182,C00049,ADV021,PRD0029,18/02/2025,20548.21,226.69,GBP,N
T0005183,C00420,ADV051,PRD0031,2025-09-02,2548.11,21.18,GBP,N
T0005184,C00333,ADV057,PRD0014,22/07/2025,6452.33,111.14,GBP,N
T0005185,C00433,ADV059,PRD0002,2025-02-07,2912.84,30.83,GBP,N
T0005186,C00089,ADV056,PRD0019,2025-11-26,3440.77,76.11,GBP,N
T0005187,C00357,ADV003,PRD0033,2025-10-16,1789.82,44.47,GBP,N
T0005188,C00394,ADV052,PRD0022,2024-08-26,2367.42,57.3,GBP,N
T0005189,C00252,ADV051,PRD0021,10/11/2025,11562.76,439.65,GBP,N
T0005190,C00459,ADV040,PRD0006,2024-10-02,3382.56,65.69,GBP,N
T0005191,C00457,ADV002,PRD0005,2024-06-15,4693.47,76.68,GBP,N
T0005192,C00051,ADV050,PRD0007,10/08/2025,1218.05,26.93,GBP,N
T0005193,C00001,ADV059,PRD0018,2025-03-15,5761.89,84.65,GBP,N
T0005194,C00087,ADV010,PRD0007,17/01/2025,5667.0,36.28,GBP,N
T0005195,C00488,ADV050,PRD0013,23/02/2024,5048.16,125.66,GBP,N
T0005196,C00217,ADV017,PRD0013,01/06/2024,9528.57,111.35,GBP,N
T0005197,C00098,ADV010,PRD0007,2025-04-24,3717.76,42.57,GBP,N
T0005198,C00400,ADV026,PRD0007,2024-08-19,2151.52,34.93,GBP,N
T0005199,C00496,ADV009,PRD0014,20/08/2024,5566.46,113.2,GBP,N
T0005200,C00302,ADV004,PRD0031,2024-09-17,5355.27,80.69,GBP,N
T0005201,C00415,ADV060,PRD0035,2024-12-17,17306.54,34.61,GBP,N
T0005202,C00486,ADV038,PRD0035,2024-03-16,2562.01,51.07,GBP,N
T0005203,C00140,ADV040,PRD0008,2024-03-29,4118.21,91.3,GBP,N
T0005204,C00327,ADV026,PRD0008,23/05/2024,12296.4,285.78,GBP,N
T0005205,C00424,ADV018,PRD0007,06/01/2025,3360.29,123.66,GBP,N
T0005206,C00278,ADV057,PRD0007,25/01/2024,27992.23,290.26,GBP,N
T0005207,C00169,ADV058,PRD0001,2024-05-30,26444.65,1011.25,GBP,N
T0005208,C00210,ADV024,PRD0028,12/06/2024,4067.44,96.52,GBP,N
T0005209,C00400,ADV026,PRD0010,15/12/2024,7026.64,92.1,GBP,N
T0005210,C00429,ADV030,PRD0002,01/11/2025,8752.74,330.66,GBP,N
T0005211,C00129,ADV018,PRD0021,2024-11-08,2176.22,38.24,GBP,N
T0005212,C00136,ADV028,PRD0001,25/10/2024,1788.14,54.25,GBP,N
T0005213,C00077,ADV055,PRD0030,12/05/2024,11092.73,97.1,GBP,N
T0005214,C00482,ADV021,PRD0006,20/03/2025,8808.83,271.54,GBP,N
T0005215,C00174,ADV046,PRD0022,16/08/2025,2658.01,77.59,GBP,N
T0005216,C00497,ADV055,PRD0039,2024-09-08,2145.4,37.43,GBP,N
T0005217,C00109,ADV034,PRD0036,2024-09-09,1297.62,45.2,GBP,N
T0005218,C00497,ADV055,PRD0022,23/08/2024,-1025.01,-7.01,GBP,Y
T0005219,C00049,ADV021,PRD0013,05/12/2025,8173.65,344.18,GBP,N
T0005220,C00368,ADV019,PRD0020,28/02/2025,5185.04,30.88,GBP,N
T0005221,C00156,ADV055,PRD0027,2024-08-28,3282.92,76.31,GBP,N
T0005222,C00379,ADV001,PRD0013,25/05/2024,1054.92,21.31,GBP,N
T0005223,C00031,ADV059,PRD0016,2025-03-13,1734.21,3.47,GBP,N
T0005224,C00180,ADV054,PRD0003,2025-09-28,4257.61,97.42,GBP,N
T0005225,C00461,ADV049,PRD0009,2025-09-26,1204.03,19.34,GBP,N
T0005226,C00462,ADV004,,06/09/2024,3883.06,35.92,GBP,N
T0005227,C00062,ADV006,PRD0014,2024-08-08,2177.52,27.95,GBP,N
T0005228,C00351,ADV024,PRD0002,2025-03-13,384.86,1.45,GBP,N
T0005229,C00338,ADV023,PRD0029,26/06/2024,5734.16,170.56,GBP,N
T0005230,C00377,ADV051,PRD0035,2025-11-30,1856.81,16.3,GBP,N
T0005231,C00370,ADV024,PRD0024,18/01/2025,546.76,8.79,GBP,N
T0005232,C00073,ADV039,PRD0008,2025-01-15,2790.7,93.27,GBP,N
T0005233,C00447,ADV045,PRD0003,07/08/2024,945.58,35.78,GBP,N
T0005234,C00398,ADV023,PRD0008,20/09/2024,-7549.6,-33.76,GBP,Y
T0005235,C00022,ADV060,PRD0028,25/06/2025,2419.46,56.38,GBP,N
T0005236,C00038,ADV031,PRD0035,2025-06-23,3102.34,103.09,GBP,N
T0005237,C00285,ADV030,PRD0019,2024-08-26,8839.1,271.08,GBP,N
T0005238,C00361,ADV032,PRD0007,07/04/2024,741.4,5.5,GBP,N
T0005239,C00389,ADV002,PRD0030,2025-09-01,3930.87,58.89,GBP,N
T0005240,C00069,ADV055,PRD0038,14/09/2024,8248.29,183.25,GBP,N
T0005241,C00499,ADV048,PRD0032,2024-10-28,5641.22,164.64,GBP,N
T0005242,C00158,ADV010,PRD0004,2025-05-09,1439.3,39.9,GBP,N
T0005243,C00193,ADV023,PRD0036,08/07/2024,4974.14,31.56,GBP,N
T0005244,C00225,ADV036,PRD0023,09/01/2024,16311.87,437.07,GBP,N
T0005245,C00479,ADV003,PRD0002,02/05/2024,1560.26,48.25,GBP,N
T0005246,C00117,ADV046,PRD0012,2025-10-19,2155.68,75.75,GBP,N
T0005247,C00131,ADV009,PRD0032,2024-02-12,6290.15,157.73,GBP,N
T0005248,C00291,ADV009,PRD0040,2024-05-21,3530.7,39.61,GBP,N
T0005249,C00206,ADV045,PRD0011,30/07/2024,2962.94,69.36,GBP,N
T0005250,C00470,ADV024,PRD0019,2025-08-21,16618.52,381.91,GBP,N
T0005251,C00440,ADV001,PRD0029,2024-05-18,1942.88,14.35,GBP,N
T0005252,C00112,ADV012,PRD0001,2025-08-13,7909.56,55.74,GBP,N
T0005253,C00263,ADV036,PRD0028,26/05/2025,1161.57,30.32,GBP,N
T0005254,C00353,ADV019,PRD0011,2025-08-12,271.87,8.98,GBP,N
T0005255,C00327,ADV026,PRD0003,2024-07-07,3399.72,69.62,GBP,N
T0005256,C00316,ADV029,PRD0038,2024-01-12,6962.77,153.05,GBP,N
T0005257,C00267,ADV042,PRD0017,11/01/2025,2389.29,32.02,GBP,N
T0005258,C00256,ADV016,PRD0020,2025-01-14,15929.54,263.33,GBP,N
T0005259,C00151,ADV018,PRD0018,2025-12-06,3723.24,95.2,GBP,N
T0005260,C00256,ADV016,PRD0005,2025-10-19,6188.66,172.81,GBP,N
T0005261,C00240,ADV050,PRD0003,2024-03-17,4685.64,89.79,GBP,N
T0005262,C00369,ADV021,PRD0025,2024-03-22,1415.86,2.83,GBP,N
T0005263,C00101,ADV021,PRD0018,2024-10-07,10930.33,227.74,GBP,N
T0005264,C00347,ADV040,PRD0018,2024-05-15,12837.99,76.84,GBP,N
T0005265,C00424,ADV018,PRD0039,09/06/2025,12375.57,24.75,GBP,N
T0005266,C00176,ADV023,PRD0020,2025-12-08,10872.02,145.87,GBP,N
T0005267,C00385,ADV043,PRD0016,11/06/2025,11756.0,414.99,GBP,N
T0005268,C00332,ADV044,PRD0014,2024-07-06,8218.59,39.31,GBP,N
T0005269,C00479,ADV003,PRD0010,2024-10-26,11405.17,233.21,GBP,N
T0005270,C00081,ADV056,PRD0010,15/05/2025,4866.76,108.87,GBP,N
T0005271,C00248,ADV049,PRD0009,07/07/2025,1930.01,64.51,GBP,N
T0005272,C00487,ADV045,PRD0037,2025-07-23,5720.45,74.72,GBP,N
T0005273,C00124,ADV040,PRD0007,2025-05-12,8652.54,171.41,GBP,N
T0005274,C00035,ADV034,PRD0001,01/07/2025,1881.24,17.05,GBP,N
T0005275,C00227,ADV008,PRD0029,2024-11-08,3551.34,44.15,GBP,N
T0005276,C00309,ADV032,PRD0039,01/05/2025,10159.93,256.87,GBP,N
T0005277,C00187,ADV042,PRD0013,16/05/2024,2647.06,80.48,GBP,N
T0005278,C00174,ADV046,PRD0005,2024-07-23,37457.28,74.91,GBP,N
T0005279,C00293,ADV027,PRD0009,21/04/2025,6455.03,12.91,GBP,N
T0005280,C00357,ADV003,PRD0039,2025-09-06,11975.79,162.45,GBP,N
T0005281,C00201,ADV047,PRD0028,02/05/2024,8378.65,253.77,GBP,N
T0005282,C00248,ADV049,PRD0012,10/12/2024,10350.54,114.69,GBP,N
T0005283,C00184,ADV039,PRD0008,19/04/2025,4528.2,136.85,GBP,N
T0005284,C00379,ADV001,PRD0023,15/04/2025,1998.36,34.97,GBP,N
T0005285,C00479,ADV003,PRD0036,2025-10-06,1148.37,15.51,GBP,N
T0005286,C00312,ADV059,PRD0040,2024-09-18,958.63,25.08,GBP,N
T0005287,C00023,ADV050,PRD0003,15/01/2025,1773.15,36.05,GBP,N
T0005288,C00233,ADV057,PRD0012,2025-07-07,682.36,15.56,GBP,N
T0005289,C00152,ADV012,PRD0013,26/10/2025,2800.59,5.6,GBP,N
T0005290,C00028,ADV013,PRD0017,2024-08-30,1507.5,32.01,GBP,N
T0005291,C00078,ADV025,PRD0029,2025-05-16,2021.54,41.8,GBP,N
T0005292,C00176,ADV023,PRD0039,20/10/2025,1745.91,92.08,GBP,N
T0005293,C00248,ADV049,PRD0032,2024-01-16,7240.23,132.83,GBP,N
T0005294,C00098,ADV010,PRD0015,2024-03-05,2029.01,43.08,GBP,N
T0005295,C00435,ADV031,PRD0030,2025-02-28,1782.98,55.69,GBP,N
T0005296,C00063,ADV006,PRD0039,16/05/2025,15513.66,472.72,GBP,N
T0005297,C00351,ADV024,PRD0030,2024-08-31,2718.76,69.63,GBP,N
T0005298,C00311,ADV041,PRD0011,2025-02-08,13197.71,416.99,GBP,N
T0005299,C00262,ADV035,PRD0029,30/01/2025,2496.65,4.99,GBP,N
T0005300,C00301,ADV047,PRD0014,13/08/2024,3083.94,54.28,GBP,N
T0005301,C00407,ADV013,PRD0026,2024-05-20,4532.78,62.43,GBP,N
T0005302,C00150,ADV027,PRD0033,2024-01-17,1046.32,21.59,GBP,N
T0005303,C00193,ADV023,PRD0026,09/09/2024,14321.07,37.47,GBP,N
T0005304,C00037,ADV053,PRD0009,21/03/2025,17178.9,459.21,GBP,N
T0005305,C00484,ADV050,PRD0003,2025-11-21,2471.36,39.58,GBP,N
T0005306,C00423,ADV038,PRD0028,2024-06-14,9898.33,254.21,GBP,N
T0005307,C00182,ADV053,PRD0008,2025-12-18,4589.94,92.03,GBP,N
T0005308,C00155,ADV038,PRD0040,08/03/2025,2403.2,57.33,GBP,N
T0005309,C00432,ADV032,PRD0008,2024-09-16,15851.32,494.68,GBP,N
T0005310,C00035,ADV034,PRD0001,01/01/2024,1458.85,17.98,GBP,N
T0005311,C00051,ADV050,PRD0001,2024-12-16,3505.53,15.44,GBP,N
T0005312,C00232,ADV040,PRD0037,26/09/2025,8827.08,169.54,GBP,N
T0005313,C00279,ADV012,PRD0038,2024-06-01,2977.87,36.71,GBP,N
T0005314,C00378,ADV034,PRD0010,2025-01-06,5521.59,101.76,GBP,N
T0005315,C00397,ADV015,PRD0017,23/06/2024,1143.21,15.46,GBP,N
T0005316,C00492,ADV056,PRD0020,2025-03-24,3045.0,6.09,GBP,N
T0005317,C00030,ADV050,PRD0014,2024-10-08,-4019.87,-38.26,GBP,Y
T0005318,C00045,ADV013,PRD0003,2025-12-13,1167.91,13.5,GBP,N
T0005319,C00252,ADV051,PRD0013,2025-09-25,1719.17,38.68,GBP,N
T0005320,C00499,ADV048,PRD0022,2025-05-04,2052.29,54.76,GBP,N
T0005321,C00061,ADV056,PRD0033,09/03/2024,2859.12,95.7,GBP,N
T0005322,C00179,ADV029,PRD0014,2024-12-04,4370.25,96.68,GBP,N
T0005323,C00308,ADV037,PRD0030,2024-08-10,2695.71,105.22,GBP,N
T0005324,C00092,ADV007,PRD0012,2025-03-16,833.12,30.36,GBP,N
T0005325,C00116,ADV009,PRD0026,2025-04-13,3798.91,61.26,GBP,N
T0005326,C00435,ADV031,PRD0010,2024-06-26,11723.87,190.63,GBP,N
T0005327,C00261,ADV001,PRD0002,2025-06-01,3680.71,32.68,GBP,N
T0005328,C00213,ADV012,PRD0034,13/04/2024,2571.82,50.34,GBP,N
T0005329,C00149,ADV033,PRD0016,12/10/2025,3583.51,59.56,GBP,N
T0005330,C00139,ADV027,PRD0032,21/06/2025,-6275.12,-156.77,GBP,Y
T0005331,C00390,ADV021,PRD0004,2024-06-20,1061.45,40.81,GBP,N
T0005332,C00300,ADV005,PRD0010,23/12/2024,15124.32,648.55,GBP,N
T0005333,C00163,ADV021,PRD0001,21/04/2025,2783.25,74.79,GBP,N
T0005334,C00008,ADV042,PRD0026,2025-05-28,20167.25,226.42,GBP,N
T0005335,C00243,ADV030,PRD0006,2024-11-10,1974.25,46.56,GBP,N
T0005336,C00305,ADV047,PRD0032,2024-04-20,1499.45,37.56,GBP,N
T0005337,C00209,ADV047,PRD0025,09/12/2024,4361.23,53.54,GBP,N
T0005338,C00218,ADV042,PRD0008,29/12/2024,8881.77,162.7,GBP,N
T0005339,C00399,ADV053,PRD0025,2025-08-13,5678.17,161.99,GBP,N
T0005340,C00184,ADV039,PRD0016,2025-06-01,4390.41,64.2,GBP,N
T0005341,C00258,ADV018,PRD0022,2024-08-11,4835.1,46.07,GBP,N
T0005342,C00360,ADV003,PRD0015,27/03/2024,4450.22,79.33,GBP,N
T0005343,C00257,ADV021,PRD0028,2024-01-04,9875.02,222.8,GBP,N
T0005344,C00363,ADV014,PRD0029,28/05/2025,3518.65,116.14,GBP,N
T0005345,C00047,ADV045,PRD0011,19/01/2025,6816.6,83.63,GBP,N
T0005346,C00052,ADV019,PRD0038,2025-01-22,2242.04,62.21,GBP,N
T0005347,C00160,ADV020,PRD0039,2025-08-27,3197.43,67.55,GBP,N
T0005348,C00234,ADV011,PRD0016,07/12/2025,-1883.34,-46.52,GBP,Y
T0005349,C00028,ADV013,PRD0004,2024-05-12,2878.15,66.41,GBP,N
T0005350,C00223,ADV005,PRD0019,08/09/2025,2332.52,27.8,GBP,N
T0005351,C00157,ADV049,PRD0036,2025-10-08,963.09,1.93,GBP,N
T0005352,C00359,ADV042,PRD0039,23/05/2025,8953.83,91.54,GBP,N
T0005353,C00133,ADV016,PRD0040,25/03/2024,-5205.95,-121.77,GBP,Y
T0005354,C00303,ADV049,PRD0009,2024-03-26,6111.02,129.01,GBP,N
T0005355,C00467,ADV028,PRD0012,25/05/2024,28935.86,668.02,GBP,N
T0005356,C00465,ADV031,PRD0018,2024-01-10,594.29,10.75,GBP,N
T0005357,C00350,ADV005,PRD0017,12/11/2024,5378.42,111.1,GBP,N
T0005358,C00106,ADV021,PRD0011,27/06/2025,4200.63,67.26,GBP,N
T0005359,C00275,ADV029,PRD0025,25/02/2025,10042.88,330.69,GBP,N
T0005360,C00006,ADV014,PRD0035,30/06/2024,2201.65,12.0,GBP,N
T0005361,C00164,ADV003,PRD0026,2024-12-28,2398.66,30.42,GBP,N
T0005362,C00281,ADV023,PRD0029,12/10/2024,1407.13,14.7,GBP,N
T0005363,C00374,ADV060,PRD0032,11/10/2025,6938.31,126.39,GBP,N
T0005364,C00150,ADV027,PRD0040,2024-05-03,20128.21,540.31,GBP,N
T0005365,C00294,ADV018,PRD0029,2024-07-15,1885.36,71.03,GBP,N
T0005366,C00007,ADV020,PRD0030,28/05/2024,4261.9,129.54,GBP,N
T0005367,C00241,ADV024,PRD0012,10/08/2024,4675.38,138.87,GBP,N
T0005368,C00221,ADV051,PRD0006,2025-11-21,2069.28,70.99,GBP,N
T0005369,C00141,ADV001,PRD0016,16/06/2024,640.34,19.51,GBP,N
T0005370,C00212,ADV025,PRD0040,2025-04-05,8280.03,249.55,GBP,N
T0005371,C00017,ADV012,PRD0036,2024-09-08,820.98,9.19,GBP,N
T0005372,C00060,ADV040,PRD0023,19/08/2025,9790.58,136.67,GBP,N
T0005373,C00075,ADV003,PRD0007,2024-03-08,1135.87,30.12,GBP,N
T0005374,C00208,ADV058,PRD0038,2024-12-07,8714.28,185.65,GBP,N
T0005375,C00222,ADV011,PRD0009,18/04/2024,11794.87,198.72,GBP,N
T0005376,C00301,,PRD0029,21/12/2024,2340.47,73.31,GBP,N
T0005377,C00352,ADV001,PRD0012,03/12/2025,1299.97,20.15,GBP,N
T0005378,C00324,ADV026,PRD0004,2024-03-20,-3170.74,-75.34,GBP,Y
T0005379,C00290,ADV059,PRD0002,2024-03-30,3586.67,70.81,GBP,N
T0005380,C00476,ADV027,PRD0008,2025-12-21,1265.24,13.16,GBP,N
T0005381,C00322,ADV002,PRD0028,10/11/2025,2782.19,104.89,GBP,N
T0005382,C00268,ADV036,PRD0024,2024-05-24,8085.51,28.02,GBP,N
T0005383,C00262,ADV035,PRD0006,2025-05-07,6266.81,47.31,GBP,N
T0005384,C00114,ADV012,PRD0029,2024-11-25,10431.66,163.96,GBP,N
T0005385,C00007,ADV020,PRD0008,2024-07-06,958.62,32.3,GBP,N
T0005386,C00254,ADV035,PRD0023,10/05/2025,1659.24,55.04,GBP,N
T0005387,C00068,ADV043,PRD0035,2025-06-18,3266.72,42.62,GBP,N
T0005388,C00376,ADV016,PRD0016,01/11/2025,3158.63,82.98,GBP,N
T0005389,C00120,ADV054,PRD0001,2025-10-23,7778.65,137.06,GBP,N
T0005390,C00393,ADV047,PRD0030,2024-11-29,1160.69,11.47,GBP,N
T0005391,C00497,ADV055,PRD0010,03/04/2024,14621.46,339.34,GBP,N
T0005392,C00385,ADV043,PRD0020,25/02/2024,9644.06,196.75,GBP,N
T0005393,C00390,ADV021,PRD0010,01/03/2024,6988.66,99.12,GBP,N
T0005394,C00406,ADV043,PRD0020,2025-04-06,2702.12,74.96,GBP,N
T0005395,C00086,ADV030,PRD0016,2024-10-13,886.97,26.07,GBP,N
T0005396,C00073,ADV039,PRD0001,19/07/2025,1022.05,10.44,GBP,N
T0005397,C00069,ADV055,PRD0006,26/09/2025,8206.65,300.48,GBP,N
T0005398,C00349,ADV017,PRD0007,2025-02-05,3083.97,79.04,GBP,N
T0005399,C00238,ADV001,PRD0028,2024-06-06,18149.48,336.94,GBP,N
T0005400,C00346,ADV039,PRD0001,15/10/2025,4667.65,167.73,GBP,N
T0005401,C00290,ADV059,PRD0036,12/07/2024,1058.9,29.84,GBP,N
T0005402,C00071,ADV005,PRD0015,24/04/2024,10275.29,301.24,GBP,N
T0005403,C00127,ADV051,PRD0012,22/05/2025,2902.63,82.24,GBP,N
T0005404,C00400,ADV026,PRD0037,25/05/2024,3900.59,68.63,GBP,N
T0005405,C00264,ADV056,PRD0029,22/07/2024,6603.24,170.14,GBP,N
T0005406,C00286,ADV040,PRD0003,28/09/2024,998.24,19.06,GBP,N
T0005407,C00417,ADV023,PRD0009,17/11/2025,1251.18,15.89,GBP,N
T0005408,C00419,ADV003,PRD0014,2025-12-28,12871.24,139.08,GBP,N
T0005409,C00342,ADV011,PRD0030,2025-08-17,997.87,25.21,GBP,N
T0005410,C00078,ADV025,PRD0019,03/06/2025,1240.36,37.43,GBP,N
T0005411,C00097,ADV047,PRD0006,2025-12-23,1096.06,6.06,GBP,N
T0005412,C00115,ADV037,PRD0022,05/12/2024,1141.97,42.26,GBP,N
T0005413,C00280,ADV054,PRD0021,24/06/2024,2367.48,64.71,GBP,N
T0005414,C00446,ADV037,PRD0007,01/01/2024,2200.3,65.15,GBP,N
T0005415,C00487,ADV045,PRD0020,2025-11-04,1322.31,22.73,GBP,N
T0005416,C00122,ADV022,PRD0012,2025-06-26,2061.73,55.06,GBP,N
T0005417,C00436,ADV014,PRD0037,2024-04-23,4662.05,127.82,GBP,N
T0005418,C00327,ADV026,PRD0035,07/07/2025,507.88,3.54,GBP,N
T0005419,C00297,ADV055,PRD0028,21/05/2025,2356.42,70.88,GBP,N
T0005420,C00366,ADV027,PRD0034,2025-06-02,2884.45,122.47,GBP,N
T0005421,C00158,ADV010,PRD0036,2024-10-09,706.03,9.01,GBP,N
T0005422,C00300,ADV005,PRD0027,2025-02-14,9892.94,22.12,GBP,N
T0005423,C00302,ADV004,PRD0023,31/10/2025,3990.85,50.54,GBP,N
T0005424,C00357,ADV003,PRD0009,10/10/2025,2967.54,85.49,GBP,N
T0005425,C00362,ADV009,PRD0038,2024-05-08,5580.49,137.64,GBP,N
T0005426,C00106,ADV021,PRD0012,24/09/2025,4590.25,50.18,GBP,N
T0005427,C00422,ADV044,PRD0011,2024-06-17,2679.19,37.97,GBP,N
T0005428,C00489,ADV019,PRD0040,2024-03-02,2683.4,7.07,GBP,N
T0005429,C00394,ADV052,PRD0008,2025-09-25,1170.03,25.15,GBP,N
T0005430,C00058,ADV019,PRD0029,2024-02-01,4893.61,9.79,GBP,N
T0005431,C00120,ADV054,PRD0038,2025-12-22,4036.63,72.86,GBP,N
T0005432,C00261,ADV001,PRD0025,2024-01-19,1346.59,8.86,GBP,N
T0005433,C00383,ADV059,PRD0012,15/11/2024,5979.81,110.43,GBP,N
T0005434,C00033,ADV033,PRD0036,2025-09-19,13175.04,352.02,GBP,N
T0005435,C00479,ADV003,PRD0014,2025-10-23,1095.98,20.27,GBP,N
T0005436,C00011,ADV004,PRD0029,05/02/2024,17387.89,388.3,GBP,N
T0005437,C00430,ADV001,PRD0032,2025-10-11,10350.38,237.08,GBP,N
T0005438,C00170,ADV049,PRD0012,2024-04-22,8758.26,149.93,GBP,N
T0005439,C00028,ADV013,PRD0005,10/02/2024,3068.49,37.97,GBP,N
T0005440,C00348,ADV049,PRD0019,2024-01-25,16459.68,45.72,GBP,N
T0005441,C00253,ADV001,PRD0004,02/04/2024,2776.86,64.33,GBP,N
T0005442,C00009,ADV047,PRD0030,2025-07-18,6150.08,209.97,GBP,N
T0005443,C00458,ADV033,PRD0027,2025-01-30,2174.82,89.52,GBP,N
T0005444,C00138,ADV018,PRD0036,2024-02-12,1124.68,2.25,GBP,N
T0005445,C00481,ADV045,PRD0023,03/08/2024,6267.72,66.3,GBP,N
T0005446,C00011,ADV004,PRD0015,27/03/2025,12198.91,316.16,GBP,N
T0005447,C00023,ADV050,PRD0039,25/08/2024,1095.69,42.71,GBP,N
T0005448,C00466,ADV005,PRD0035,16/01/2025,3423.26,32.26,GBP,N
T0005449,C00429,ADV030,PRD0013,28/09/2024,1946.7,42.0,GBP,N
T0005450,C00266,ADV029,PRD0006,13/05/2024,1492.95,33.65,GBP,N
T0005451,C00376,ADV016,PRD0017,2024-03-25,2503.2,36.1,GBP,N
T0005452,C00171,ADV011,PRD0001,2024-07-25,8753.01,161.64,GBP,N
T0005453,C00110,ADV022,PRD0027,2025-10-21,13043.37,207.58,GBP,N
T0005454,C00122,ADV022,PRD0006,31/07/2024,5442.62,27.01,GBP,N
T0005455,C00455,ADV012,PRD0015,2025-03-29,3949.14,150.64,GBP,N
T0005456,C00136,ADV028,PRD0029,06/04/2025,6797.43,154.19,GBP,N
T0005457,C00413,ADV058,PRD0023,13/09/2024,1589.82,24.71,GBP,N
T0005458,C00486,ADV038,PRD0018,03/05/2024,4296.81,137.35,GBP,N
T0005459,C00138,ADV018,PRD0030,2025-02-25,2260.03,40.0,GBP,N
T0005460,C00046,ADV005,PRD0040,2024-12-31,4489.15,142.88,GBP,N
T0005461,C00197,ADV004,PRD0023,16/07/2024,776.87,10.32,GBP,N
T0005462,C00170,ADV049,PRD0031,2025-08-24,5570.43,175.7,GBP,N
T0005463,C00490,ADV046,PRD0021,2025-03-01,2824.09,76.42,GBP,N
T0005464,C00083,ADV047,PRD0004,17/03/2025,4333.91,58.3,GBP,N
T0005465,C00094,ADV038,PRD0033,23/05/2024,4446.71,124.68,GBP,N
T0005466,C00106,ADV021,PRD0025,27/02/2025,12582.58,384.71,GBP,N
T0005467,C00075,ADV003,PRD0039,29/08/2025,2741.73,57.34,GBP,N
T0005468,C00276,ADV052,PRD0006,24/01/2024,883.28,7.74,GBP,N
T0005469,C00483,ADV011,PRD0017,2025-07-23,9245.41,76.26,GBP,N
T0005470,C00173,ADV059,PRD0024,02/03/2025,7804.66,146.05,GBP,N
T0005471,C00167,ADV059,PRD0030,2024-04-28,2221.55,50.7,GBP,N
T0005472,C00204,ADV020,PRD0003,2025-01-22,9341.61,18.68,GBP,N
T0005473,C00077,ADV055,PRD0040,2025-04-06,9387.09,255.94,GBP,N
T0005474,C00372,ADV029,PRD0001,09/02/2024,1248.47,31.32,GBP,N
T0005475,C00316,ADV029,PRD0012,15/08/2024,1586.16,58.13,GBP,N
T0005476,C00495,ADV035,PRD0034,14/08/2025,1187.86,21.12,GBP,N
T0005477,C00445,ADV054,PRD0012,2024-10-08,15085.84,256.5,GBP,N
T0005478,C00300,ADV005,PRD0007,2025-03-06,710.3,17.11,GBP,N
T0005479,C00300,ADV005,PRD0023,13/01/2024,1473.89,9.75,GBP,N
